type,date,num1,num2,num3,num4,num5,num6,download_time
Mega Millions,2012-06-12,9,17,50,2,34,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-15,18,8,12,30,40,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-19,53,11,30,27,21,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-22,19,32,10,36,16,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-26,36,23,3,16,35,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-06-29,39,34,45,28,53,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-03,52,36,24,4,3,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-06,28,35,39,23,20,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-10,36,3,11,19,23,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-13,24,13,46,6,7,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-17,21,1,49,55,13,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-20,50,2,44,48,52,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-24,46,5,51,9,38,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-27,43,8,4,2,3,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-07-31,21,29,5,18,41,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-03,46,38,10,2,13,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-07,48,33,30,32,42,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-10,10,38,36,44,18,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-14,15,34,39,23,55,32,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-17,56,35,20,24,8,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-21,5,33,13,23,20,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-24,45,34,46,25,49,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-28,9,50,40,45,4,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-08-31,40,47,48,31,41,45,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-04,41,39,53,32,16,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-07,32,42,15,46,38,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-11,20,5,33,36,11,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-14,40,21,51,16,17,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-18,9,5,22,49,36,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-21,13,55,3,14,46,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-25,50,51,23,8,7,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-09-28,6,14,8,56,43,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-02,55,20,11,10,42,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-05,9,16,32,8,39,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-09,22,15,6,16,37,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-12,26,24,10,6,42,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-16,37,46,52,13,40,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-19,14,48,36,34,53,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-23,42,55,17,1,46,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-26,36,4,24,40,15,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-10-30,29,5,12,56,18,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-02,38,18,4,44,22,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-06,35,32,3,5,13,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-09,35,18,40,33,22,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-13,12,31,6,46,56,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-16,26,5,24,53,29,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-20,9,52,13,22,38,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-23,47,37,8,44,48,27,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-27,42,26,12,5,49,24,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-11-30,24,31,28,11,22,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-04,19,32,3,43,24,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-07,43,7,44,51,56,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-11,44,54,39,52,51,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-14,41,28,11,33,43,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-18,7,18,29,1,6,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-21,32,18,3,41,56,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-25,2,48,3,18,34,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2012-12-28,10,41,32,13,40,32,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-01,11,21,4,44,25,29,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-04,2,23,55,25,1,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-08,3,38,20,21,42,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-11,29,56,24,34,30,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-15,19,1,41,12,6,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-18,42,49,8,18,25,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-22,16,39,7,54,11,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-25,11,17,31,48,12,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-01-29,27,47,12,46,8,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-01,41,1,32,30,40,17,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-05,44,26,10,5,2,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-08,20,39,15,50,6,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-12,9,38,55,32,22,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-15,11,42,35,44,41,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-19,15,30,1,19,56,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-22,13,38,9,49,24,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-02-26,6,7,13,43,15,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-01,51,43,30,17,38,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-05,46,39,20,6,41,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-08,25,11,4,35,34,44,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-12,9,12,19,30,20,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-15,8,22,4,32,17,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-19,3,37,6,21,14,35,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-22,14,41,34,37,27,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-26,51,33,49,46,20,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-03-29,25,31,46,53,36,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-02,47,10,40,14,7,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-05,23,36,15,8,41,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-09,54,17,30,41,48,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-12,10,21,13,19,1,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-16,2,39,18,15,5,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-19,8,6,22,43,12,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-23,21,50,22,9,32,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-26,17,54,42,55,49,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-04-30,49,39,21,34,30,43,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-03,54,2,42,34,20,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-07,1,20,13,51,6,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-10,20,49,1,39,19,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-14,12,32,6,28,10,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-17,35,11,49,43,15,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-21,55,15,48,2,17,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-24,4,16,5,53,18,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-28,25,4,32,54,12,36,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-05-31,44,26,20,46,2,26,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-04,11,20,55,10,12,19,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-07,37,1,55,48,10,21,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-11,45,40,15,50,53,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-14,2,34,5,31,33,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-18,6,17,34,48,40,30,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-21,3,50,40,17,14,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-25,3,5,28,33,51,16,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-06-28,8,52,46,35,15,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-02,52,53,42,36,51,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-05,23,41,47,54,2,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-09,21,43,3,48,45,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-12,5,27,51,25,4,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-16,14,53,21,40,10,20,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-19,16,24,39,20,42,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-23,51,32,25,50,35,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-26,22,4,27,23,38,42,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-07-30,25,27,44,42,36,39,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-02,39,8,21,23,25,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-06,11,51,55,1,16,41,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-09,34,11,38,30,20,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-13,2,41,37,31,32,40,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-16,13,26,46,7,36,37,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-20,13,35,38,28,41,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-23,1,53,17,20,9,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-27,7,4,36,38,30,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-08-30,6,43,24,44,19,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-03,28,4,41,14,13,28,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-06,2,17,41,16,22,31,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-10,12,2,54,56,18,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-13,48,9,28,54,22,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-17,15,6,39,27,31,25,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-20,15,20,21,1,47,34,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-24,4,39,32,11,40,33,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-09-27,27,23,49,51,9,38,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-01,53,30,10,37,7,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-04,25,44,4,16,24,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-08,19,23,15,6,40,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-11,48,45,37,3,27,46,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-15,4,43,30,23,50,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-18,5,45,20,56,48,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-22,3,2,19,71,52,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-25,45,16,60,54,6,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-10-29,54,53,33,50,20,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-01,49,35,32,62,67,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-05,74,11,2,64,42,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-08,41,42,65,51,57,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-12,20,71,32,42,30,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-15,54,63,49,44,25,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-19,14,63,49,29,15,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-22,44,23,36,35,17,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-26,74,59,27,44,75,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-11-29,41,9,43,57,47,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-03,12,41,7,44,59,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-06,64,11,44,63,29,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-10,65,22,41,5,12,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-13,27,26,24,19,70,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-17,8,20,14,17,39,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-20,49,3,31,4,57,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-24,73,53,58,34,23,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-27,4,48,15,49,35,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2013-12-31,58,12,8,52,34,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-03,25,70,24,22,40,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-07,13,34,64,62,56,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-10,8,37,36,57,28,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-14,4,69,23,26,62,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-17,1,10,31,26,51,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-21,45,33,8,52,23,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-24,46,65,45,47,22,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-28,16,53,60,28,7,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-01-31,9,13,47,3,52,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-04,60,25,73,44,49,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-07,64,35,11,23,21,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-11,67,64,43,71,73,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-14,20,35,28,71,72,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-18,70,31,29,23,37,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-21,45,23,46,29,32,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-25,66,35,18,12,25,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-02-28,50,31,59,58,3,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-04,10,35,31,45,29,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-07,51,11,69,57,13,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-11,56,14,9,69,57,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-14,7,69,54,20,40,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-18,51,24,11,33,19,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-21,2,23,30,35,53,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-25,19,57,51,26,73,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-03-28,2,9,50,3,73,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-01,68,23,74,10,75,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-04,15,10,54,1,41,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-08,35,71,36,41,60,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-11,3,44,42,47,57,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-15,39,4,70,46,47,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-18,45,18,25,38,63,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-22,18,49,2,50,19,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-25,11,66,18,20,3,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-04-29,61,66,43,59,7,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-02,18,1,35,26,40,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-06,18,51,48,27,20,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-09,39,10,59,28,51,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-13,46,48,37,70,74,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-16,56,14,13,16,50,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-20,40,64,63,10,69,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-23,21,70,14,38,12,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-27,1,46,58,10,6,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-05-30,42,10,13,43,62,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-03,62,19,66,74,28,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-06,49,37,12,72,29,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-10,74,10,24,2,26,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-13,7,46,38,49,56,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-17,24,60,14,10,47,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-20,25,1,56,29,22,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-24,65,47,24,17,13,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-06-27,46,64,29,15,31,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-01,9,47,38,49,22,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-04,58,33,39,16,69,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-08,48,27,25,49,14,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-11,13,9,30,35,69,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-15,40,2,17,4,36,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-18,5,59,65,8,72,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-22,31,47,22,14,18,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-25,33,29,41,68,22,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-07-29,2,16,43,74,8,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-01,13,34,72,37,29,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-05,53,28,45,36,25,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-08,9,70,61,16,75,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-12,63,32,53,60,68,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-15,28,19,29,16,68,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-19,71,22,67,39,56,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-22,31,34,5,74,41,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-26,31,64,60,29,51,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-08-29,58,73,26,3,45,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-02,72,69,8,1,54,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-05,12,24,7,20,59,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-09,70,55,25,34,71,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-12,36,18,28,33,42,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-16,73,51,53,25,45,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-19,16,34,25,29,27,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-23,43,21,24,40,25,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-26,26,35,62,17,46,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-09-30,61,52,54,16,3,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-03,20,58,3,34,67,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-07,46,55,29,48,16,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-10,32,59,35,2,50,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-14,46,37,64,11,68,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-17,60,31,43,56,21,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-21,41,5,35,66,37,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-24,2,55,21,28,14,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-28,3,57,60,50,58,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-10-31,67,11,58,36,29,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-04,15,24,41,9,39,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-07,66,35,31,41,65,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-11,28,75,23,30,25,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-14,68,62,49,3,61,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-18,53,68,39,37,75,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-21,37,63,3,12,35,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-25,29,10,47,11,56,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-11-28,47,26,29,8,36,10,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-02,49,18,13,22,62,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-05,59,5,11,51,4,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-09,45,52,49,27,51,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-12,58,46,65,31,2,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-16,68,58,41,72,73,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-19,59,58,14,68,18,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-23,31,56,66,10,4,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-26,10,20,2,38,5,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2014-12-30,63,3,67,44,7,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-02,35,15,62,74,13,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-06,20,12,27,38,75,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-09,37,56,50,49,57,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-13,20,50,12,51,25,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-16,26,32,44,58,45,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-20,63,56,35,31,59,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-23,68,72,15,32,14,8,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-27,44,5,57,27,26,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-01-30,31,45,18,39,55,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-03,25,22,69,11,58,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-06,6,68,33,17,5,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-10,42,58,71,7,53,15,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-13,4,74,44,20,65,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-17,50,66,45,65,6,1,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-20,8,2,6,66,52,13,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-24,23,26,66,15,45,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-02-27,60,53,7,64,49,4,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-03,11,9,44,50,42,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-06,55,73,30,48,68,5,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-10,73,10,30,14,19,14,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-13,42,45,8,30,22,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-17,44,45,11,58,27,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-20,7,54,61,75,50,7,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-24,23,2,45,55,32,12,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-27,58,17,70,36,21,3,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-03-31,26,61,41,73,8,11,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-04-03,10,74,63,36,47,2,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-04-07,22,15,26,5,64,6,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-04-10,68,6,11,32,46,9,"2024-11-16, 11:54:38 PM CST"
Mega Millions,2015-04-14,68,7,71,25,3,3,"2024-11-16, 11:54:38 PM CST"
